id,name,city,user_id/id,region_id/id
npa_1000 Lausanne,1000,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_105,1000,Lausanne 1 Dépôt,scenario.res_users_mse,scenario.region_-2144060037
zip_106,1000,Lausanne 2,scenario.res_users_mse,scenario.region_-2144060037
zip_107,1000,Lausanne 3,scenario.res_users_mse,scenario.region_-2144060037
zip_110,1000,Lausanne Ouchy,scenario.res_users_mse,scenario.region_-2144060037
zip_111,1000,Lausanne 7,scenario.res_users_mse,scenario.region_-2144060037
zip_112,1000,Lausanne 8,scenario.res_users_mse,scenario.region_-2144060037
zip_114,1000,Lausanne 12,scenario.res_users_mse,scenario.region_-2144060037
zip_116,1000,Lausanne 14,scenario.res_users_mse,scenario.region_-2144060037
zip_117,1000,Lausanne 16,scenario.res_users_mse,scenario.region_-2144060037
zip_118,1000,Lausanne 17,scenario.res_users_mse,scenario.region_-2144060037
zip_119,1000,Lausanne 19,scenario.res_users_mse,scenario.region_-2144060037
zip_120,1000,Lausanne 20,scenario.res_users_mse,scenario.region_-2144060037
zip_121,1000,Lausanne 21,scenario.res_users_mse,scenario.region_-2144060037
zip_122,1000,Lausanne 22,scenario.res_users_mse,scenario.region_-2144060037
zip_123,1000,Lausanne 23,scenario.res_users_mse,scenario.region_-2144060037
zip_124,1000,Lausanne 24 Vennes,scenario.res_users_mse,scenario.region_-2144060037
npa_1000 Lausanne 25,1000,Lausanne 25,scenario.res_users_mse,scenario.region_-2144060037
npa_1000 Lausanne 26,1000,Lausanne 26,scenario.res_users_mse,scenario.region_-2144060037
npa_1000 Lausanne 27,1000,Lausanne 27,scenario.res_users_mse,scenario.region_-2144060037
zip_130,1000,Lausanne Distribution,scenario.res_users_mse,scenario.region_-2144060037
zip_132,1000,Lausanne Swisscom,scenario.res_users_mse,scenario.region_-2144060037
zip_9112,1000,Lausanne CT,scenario.res_users_mse,scenario.region_-2144060037
zip_9265,1000,Lausanne 10,scenario.res_users_mse,scenario.region_-2144060037
zip_9266,1000,Lausanne 18,scenario.res_users_mse,scenario.region_-2144060037
zip_145,1001,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_8483,1001,Lausanne Sozialberatung,scenario.res_users_mse,scenario.region_-2144060037
zip_9101,1001,Lausanne PF 331-120,scenario.res_users_mse,scenario.region_-2144060037
zip_9103,1001,Lausanne PF 331-140,scenario.res_users_mse,scenario.region_-2144060037
zip_9104,1001,Lausanne Arc Jurassien,scenario.res_users_mse,scenario.region_-2144060037
zip_149,1002,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
npa_1003 Lausanne,1003,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_9036,1003,Lausanne Parking du Centre,scenario.res_users_mse,scenario.region_-2144060037
zip_9054,1003,Lausanne Terreaux PF,scenario.res_users_mse,scenario.region_-2144060037
npa_1004 Lausanne,1004,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
npa_1005 Lausanne,1005,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
npa_1006 Lausanne,1006,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_9035,1006,Lausanne Parking d'Ouchy,scenario.res_users_mse,scenario.region_-2144060037
npa_1007 Lausanne,1007,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
npa_1008 Prilly,1008,Prilly,scenario.res_users_mse,scenario.region_-2144060037
npa_1008 Jouxtens-Mzery,1008,Jouxtens-Mézery,scenario.res_users_mse,scenario.region_-2144060037
npa_1009 Pully,1009,Pully,scenario.res_users_mse,scenario.region_-2144060037
npa_1010 Lausanne,1010,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
npa_1011 Lausanne,1011,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
npa_1012 Lausanne,1012,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_162,1014,Lausanne Adm cant VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1015 Lausanne,1015,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_5608,1017,Lausanne Charles Veillon SA,scenario.res_users_mse,scenario.region_-2144060037
npa_1018 Lausanne,1018,Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_8445,1019,Lausanne Services spéciaux,scenario.res_users_mse,scenario.region_-2144060037
npa_1020 Renens VD,1020,Renens VD,scenario.res_users_mse,scenario.region_-2144060037
zip_166,1020,Renens VD 1,scenario.res_users_mse,scenario.region_-2144060037
zip_167,1020,Renens VD 2,scenario.res_users_mse,scenario.region_-2144060037
zip_7248,1020,Renens VD 1 Distribution,scenario.res_users_mse,scenario.region_-2144060037
zip_8956,1020,Renens Gare CFF,scenario.res_users_mse,scenario.region_-2144060037
npa_1022 Chavannes-Renens,1022,Chavannes-près-Renens,scenario.res_users_mse,scenario.region_-2144060037
npa_1023 Crissier,1023,Crissier,scenario.res_users_mse,scenario.region_-2144060037
zip_7172,1023,Crissier Distribution,scenario.res_users_mse,scenario.region_-2144060037
zip_7864,1023,Crissier 2,scenario.res_users_mse,scenario.region_-2144060037
zip_7865,1023,Crissier 1,scenario.res_users_mse,scenario.region_-2144060037
npa_1024 Ecublens VD,1024,Ecublens VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1025 St-Sulpice VD,1025,St-Sulpice VD,scenario.res_users_mse,scenario.region_-2144060037
zip_173,1026,Echandens-Denges,scenario.res_users_mse,scenario.region_-2144060037
npa_1026 Denges,1026,Denges,scenario.res_users_mse,scenario.region_-2144060037
npa_1026 Echandens,1026,Echandens,scenario.res_users_mse,scenario.region_-2144060037
npa_1027 Lonay,1027,Lonay,scenario.res_users_mse,scenario.region_-2144060037
npa_1028 Prverenges,1028,Préverenges,scenario.res_users_mse,scenario.region_-2144060037
npa_1029 Villars-Ste-Croix,1029,Villars-Ste-Croix,scenario.res_users_mse,scenario.region_-2144060037
npa_1030 Bussigny-Lausanne,1030,Bussigny,scenario.res_users_mse,scenario.region_-2144060037
zip_7171,1030,Bussigny Distribution,scenario.res_users_mse,scenario.region_-2144060037
npa_1031 Mex VD,1031,Mex VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1032 Romanel-s-Lausanne,1032,Romanel-sur-Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_9037,1032,Romanel-sur-Lausanne Shell,scenario.res_users_mse,scenario.region_-2144060037
npa_1033 Cheseaux-Lausanne,1033,Cheseaux-sur-Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_7497,1033,Cheseaux-Laus Distribution,scenario.res_users_mse,scenario.region_-2144060037
npa_1034 Boussens,1034,Boussens,scenario.res_users_mse,scenario.region_-2144060037
npa_1035 Bournens,1035,Bournens,scenario.res_users_mse,scenario.region_-2144060037
npa_1036 Sullens,1036,Sullens,scenario.res_users_mse,scenario.region_-2144060037
npa_1037 Etagnires,1037,Etagnières,scenario.res_users_mse,scenario.region_-2144060037
npa_1038 Bercher,1038,Bercher,scenario.res_users_mse,scenario.region_-2144060037
zip_8447,1039,Cheseaux Polyval,scenario.res_users_mse,scenario.region_-2144060037
npa_1040 Echallens,1040,Echallens,scenario.res_users_mse,scenario.region_-2144060037
npa_1040 St-Barthlemy VD,1040,St-Barthélemy VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1040 Villars-le-Terroir,1040,Villars-le-Terroir,scenario.res_users_mse,scenario.region_-2144060037
zip_7670,1040,Echallens Distribution,scenario.res_users_mse,scenario.region_-2144060037
npa_1041 Dommartin,1041,Dommartin,scenario.res_users_mse,scenario.region_-2144060037
npa_1041 Poliez-le-Grand,1041,Poliez-le-Grand,scenario.res_users_mse,scenario.region_-2144060037
npa_1041 Poliez-Pittet,1041,Poliez-Pittet,scenario.res_users_mse,scenario.region_-2144060037
npa_1041 Bottens,1041,Bottens,scenario.res_users_mse,scenario.region_-2144060037
npa_1041 Naz,1041,Naz,scenario.res_users_mse,scenario.region_-2144060037
npa_1041 Montaubion-Chardon,1041,Montaubion-Chardonney,scenario.res_users_mse,scenario.region_-2144060037
npa_1042 Bettens,1042,Bettens,scenario.res_users_mse,scenario.region_-2144060037
npa_1042 Assens,1042,Assens,scenario.res_users_mse,scenario.region_-2144060037
npa_1042 Bioley-Orjulaz,1042,Bioley-Orjulaz,scenario.res_users_mse,scenario.region_-2144060037
npa_1043 Sugnens,1043,Sugnens,scenario.res_users_mse,scenario.region_-2144060037
npa_1044 Fey,1044,Fey,scenario.res_users_mse,scenario.region_-2144060037
npa_1045 Ogens,1045,Ogens,scenario.res_users_mse,scenario.region_-2144060037
npa_1046 Rueyres,1046,Rueyres,scenario.res_users_mse,scenario.region_-2144060037
npa_1047 Oppens,1047,Oppens,scenario.res_users_mse,scenario.region_-2144060037
npa_1052 Mont-sur-Lausanne,1052,Le Mont-sur-Lausanne,scenario.res_users_mse,scenario.region_-2144060037
zip_7650,1052,Le Mont-sur-Lausanne Dist,scenario.res_users_mse,scenario.region_-2144060037
npa_1053 Bretigny-Morrens,1053,Bretigny-sur-Morrens,scenario.res_users_mse,scenario.region_-2144060037
npa_1053 Cugy VD,1053,Cugy VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1054 Morrens VD,1054,Morrens VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1055 Froideville,1055,Froideville,scenario.res_users_mse,scenario.region_-2144060037
npa_1058 Villars-Tiercelin,1058,Villars-Tiercelin,scenario.res_users_mse,scenario.region_-2144060037
npa_1059 Peney-le-Jorat,1059,Peney-le-Jorat,scenario.res_users_mse,scenario.region_-2144060037
npa_1061 Villars-Mendraz,1061,Villars-Mendraz,scenario.res_users_mse,scenario.region_-2144060037
npa_1062 Sottens,1062,Sottens,scenario.res_users_mse,scenario.region_-2144060037
npa_1063 Peyres-Possens,1063,Peyres-Possens,scenario.res_users_mse,scenario.region_-2144060037
npa_1063 Boulens,1063,Boulens,scenario.res_users_mse,scenario.region_-2144060037
npa_1063 Chapelle-s-Moudon,1063,Chapelle-sur-Moudon,scenario.res_users_mse,scenario.region_-2144060037
npa_1063 Martherenges,1063,Martherenges,scenario.res_users_mse,scenario.region_-2144060037
npa_1066 Epalinges,1066,Epalinges,scenario.res_users_mse,scenario.region_-2144060037
zip_7496,1066,Epalinges Distribution,scenario.res_users_mse,scenario.region_-2144060037
npa_1068 Les Monts-de-Pully,1068,Les Monts-de-Pully,scenario.res_users_mse,scenario.region_-2144060037
npa_1070 Puidoux,1070,Puidoux,scenario.res_users_mse,scenario.region_-2144060037
npa_1071 Chexbres,1071,Chexbres,scenario.res_users_mse,scenario.region_-2144060037
npa_1071 Rivaz,1071,Rivaz,scenario.res_users_mse,scenario.region_-2144060037
npa_1071 St-Saphorin-Lavaux,1071,St-Saphorin (Lavaux),scenario.res_users_mse,scenario.region_-2144060037
zip_8356,1071,Chexbres Distribution,scenario.res_users_mse,scenario.region_-2144060037
npa_1072 Forel (Lavaux),1072,Forel (Lavaux),scenario.res_users_mse,scenario.region_-2144060037
npa_1073 Savigny,1073,Savigny,scenario.res_users_mse,scenario.region_-2144060037
npa_1073 Mollie-Margot,1073,Mollie-Margot,scenario.res_users_mse,scenario.region_-2144060037
npa_1076 Ferlens VD,1076,Ferlens VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1077 Servion,1077,Servion,scenario.res_users_mse,scenario.region_-2144060037
npa_1078 Essertes,1078,Essertes,scenario.res_users_mse,scenario.region_-2144060037
npa_1080 Les Cullayes,1080,Les Cullayes,scenario.res_users_mse,scenario.region_-2144060037
npa_1081 Montpreveyres,1081,Montpreveyres,scenario.res_users_mse,scenario.region_-2144060037
npa_1082 Corcelles-le-Jorat,1082,Corcelles-le-Jorat,scenario.res_users_mse,scenario.region_-2144060037
npa_1083 Mzires VD,1083,Mézières VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1084 Carrouge VD,1084,Carrouge VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1085 Vulliens,1085,Vulliens,scenario.res_users_mse,scenario.region_-2144060037
npa_1088 Ropraz,1088,Ropraz,scenario.res_users_mse,scenario.region_-2144060037
npa_1090 La Croix (Lutry),1090,La Croix (Lutry),scenario.res_users_mse,scenario.region_-2144060037
npa_1091 Grandvaux,1091,Grandvaux,scenario.res_users_mse,scenario.region_-2144060037
npa_1091 Aran,1091,Aran,scenario.res_users_mse,scenario.region_-2144060037
npa_1091 Chenaux,1091,Chenaux,scenario.res_users_mse,scenario.region_-2144060037
npa_1092 Belmont-Lausanne,1092,Belmont-sur-Lausanne,scenario.res_users_mse,scenario.region_-2144060037
npa_1093 La Conversion,1093,La Conversion,scenario.res_users_mse,scenario.region_-2144060037
npa_1094 Paudex,1094,Paudex,scenario.res_users_mse,scenario.region_-2144060037
npa_1095 Lutry,1095,Lutry,scenario.res_users_mse,scenario.region_-2144060037
zip_7649,1095,Lutry Distribution,scenario.res_users_mse,scenario.region_-2144060037
npa_1096 Cully,1096,Cully,scenario.res_users_mse,scenario.region_-2144060037
npa_1096 Villette (Lavaux),1096,Villette (Lavaux),scenario.res_users_mse,scenario.region_-2144060037
npa_1097 Riex,1097,Riex,scenario.res_users_mse,scenario.region_-2144060037
npa_1098 Epesses,1098,Epesses,scenario.res_users_mse,scenario.region_-2144060037
npa_1110 Morges,1110,Morges,scenario.res_users_mse,scenario.region_-2144060037
zip_255,1110,Morges 1,scenario.res_users_mse,scenario.region_-2144060037
zip_256,1110,Morges 2,scenario.res_users_mse,scenario.region_-2144060037
zip_6149,1110,Morges 3,scenario.res_users_mse,scenario.region_-2144060037
zip_6256,1110,Morges Distribution,scenario.res_users_mse,scenario.region_-2144060037
npa_1112 Echichens,1112,Echichens,scenario.res_users_mse,scenario.region_-2144060037
npa_1113 St-Saphorin-Morges,1113,St-Saphorin-sur-Morges,scenario.res_users_mse,scenario.region_-2144060037
npa_1114 Colombier VD,1114,Colombier VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1115 Vullierens,1115,Vullierens,scenario.res_users_mse,scenario.region_-2144060037
npa_1116 Cottens VD,1116,Cottens VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1117 Grancy,1117,Grancy,scenario.res_users_mse,scenario.region_-2144060037
npa_1121 Bremblens,1121,Bremblens,scenario.res_users_mse,scenario.region_-2144060037
npa_1122 Romanel-sur-Morges,1122,Romanel-sur-Morges,scenario.res_users_mse,scenario.region_-2144060037
npa_1123 Aclens,1123,Aclens,scenario.res_users_mse,scenario.region_-2144060037
npa_1124 Gollion,1124,Gollion,scenario.res_users_mse,scenario.region_-2144060037
npa_1125 Monnaz,1125,Monnaz,scenario.res_users_mse,scenario.region_-2144060037
npa_1126 Vaux-sur-Morges,1126,Vaux-sur-Morges,scenario.res_users_mse,scenario.region_-2144060037
npa_1127 Clarmont,1127,Clarmont,scenario.res_users_mse,scenario.region_-2144060037
npa_1128 Reverolle,1128,Reverolle,scenario.res_users_mse,scenario.region_-2144060037
npa_1131 Tolochenaz,1131,Tolochenaz,scenario.res_users_mse,scenario.region_-2144060037
npa_1132 Lully VD,1132,Lully VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1134 Vufflens-Chteau,1134,Vufflens-le-Château,scenario.res_users_mse,scenario.region_-2144060037
npa_1134 Chigny,1134,Chigny,scenario.res_users_mse,scenario.region_-2144060037
npa_1135 Denens,1135,Denens,scenario.res_users_mse,scenario.region_-2144060037
npa_1136 Bussy-Chardonney,1136,Bussy-Chardonney,scenario.res_users_mse,scenario.region_-2144060037
npa_1141 Svery,1141,Sévery,scenario.res_users_mse,scenario.region_-2144060037
npa_1142 Pampigny,1142,Pampigny,scenario.res_users_mse,scenario.region_-2144060037
npa_1143 Apples,1143,Apples,scenario.res_users_mse,scenario.region_-2144060037
npa_1144 Ballens,1144,Ballens,scenario.res_users_mse,scenario.region_-2144060037
npa_1145 Bire,1145,Bière,scenario.res_users_mse,scenario.region_-2144060037
zip_6621,1145,Bière Caserne,scenario.res_users_mse,scenario.region_-2144060037
npa_1146 Mollens VD,1146,Mollens VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1147 Montricher,1147,Montricher,scenario.res_users_mse,scenario.region_-2144060037
npa_1148 L'Isle,1148,L'Isle,scenario.res_users_mse,scenario.region_-2144060037
npa_1148 Cuarnens,1148,Cuarnens,scenario.res_users_mse,scenario.region_-2144060037
npa_1148 Moiry VD,1148,Moiry VD,scenario.res_users_mse,scenario.region_-2144060037
npa_1148 La Praz,1148,La Praz,scenario.res_users_mse,scenario.region_-2144060037
npa_1148 Mont-la-Ville,1148,Mont-la-Ville,scenario.res_users_mse,scenario.region_-2144060037
npa_1148 Chavannes-Veyron,1148,Chavannes-le-Veyron,scenario.res_users_mse,scenario.region_-2144060037
npa_1148 Mauraz,1148,Mauraz,scenario.res_users_mse,scenario.region_-2144060037
npa_1148 Villars-Bozon,1148,Villars-Bozon,scenario.res_users_mse,scenario.region_-2144060037
npa_1148 La Coudre,1148,La Coudre,scenario.res_users_mse,scenario.region_-2144060037
npa_1149 Berolle,1149,Berolle,scenario.res_users_mse,scenario.region_-2144060037
npa_1162 St-Prex,1162,St-Prex,scenario.res_users_mse,scenario.region_-2144060037
zip_8008,1162,St-Prex Distribution,scenario.res_users_mse,scenario.region_-2144060037
npa_1163 Etoy,1163,Etoy,scenario.res_users_mse,scenario.region_-2144060037
npa_1164 Buchillon,1164,Buchillon,scenario.res_users_mse,scenario.region_-2144060037
npa_1165 Allaman,1165,Allaman,scenario.res_users_mse,scenario.region_-2144060037
npa_1166 Perroy,1166,Perroy,scenario.res_users_mse,scenario.region_-2144060037
npa_1167 Lussy-sur-Morges,1167,Lussy-sur-Morges,scenario.res_users_mse,scenario.region_-2144060037
npa_1168 Villars-sous-Yens,1168,Villars-sous-Yens,scenario.res_users_mse,scenario.region_-2144060037
npa_1169 Yens,1169,Yens,scenario.res_users_mse,scenario.region_-2144060037
npa_1170 Aubonne,1170,Aubonne,scenario.res_users_mse,scenario.region_-2144060037
npa_1172 Bougy-Villars,1172,Bougy-Villars,scenario.res_users_mse,scenario.region_-2144060037
npa_1173 Fchy,1173,Féchy,scenario.res_users_mse,scenario.region_-2144060037
npa_1174 Montherod,1174,Montherod,scenario.res_users_mse,scenario.region_-2144060037
npa_1174 Pizy,1174,Pizy,scenario.res_users_mse,scenario.region_-2144060037
npa_1175 Lavigny,1175,Lavigny,scenario.res_users_mse,scenario.region_-2144060037
npa_1176 St-Livres,1176,St-Livres,scenario.res_users_mse,scenario.region_-2144060037
npa_1180 Rolle,1180,Rolle,scenario.res_users_mse,scenario.region_-2144060037
npa_1180 Tartegnin,1180,Tartegnin,scenario.res_users_mse,scenario.region_-2144060037
zip_7669,1180,Rolle Distribution,scenario.res_users_mse,scenario.region_-2144060037
npa_1182 Gilly,1182,Gilly,scenario.res_users_mse,scenario.region_-2144060037
npa_1183 Bursins,1183,Bursins,scenario.res_users_mse,scenario.region_-2144060037
npa_1184 Vinzel,1184,Vinzel,scenario.res_users_mse,scenario.region_-2144060037
npa_1184 Luins,1184,Luins,scenario.res_users_mse,scenario.region_-2144060037
npa_1185 Mont-sur-Rolle,1185,Mont-sur-Rolle,scenario.res_users_mse,scenario.region_-2144060037
npa_1186 Essertines-Rolle,1186,Essertines-sur-Rolle,scenario.res_users_mse,scenario.region_-2144060037
npa_1187 St-Oyens,1187,St-Oyens,scenario.res_users_mse,scenario.region_-2144060037
npa_1188 Gimel,1188,Gimel,scenario.res_users_mse,scenario.region_-2144060037
npa_1188 St-George,1188,St-George,scenario.res_users_mse,scenario.region_-2144060037
npa_1189 Saubraz,1189,Saubraz,scenario.res_users_mse,scenario.region_-2144060037
zip_322,1195,Dully-Bursinel,scenario.res_users_mse,scenario.region_-2144060037
npa_1195 Dully,1195,Dully,scenario.res_users_mse,scenario.region_-2144060037
npa_1195 Bursinel,1195,Bursinel,scenario.res_users_mse,scenario.region_-2144060037
npa_1196 Gland,1196,Gland,scenario.res_users_mse,scenario.region_-2144060037
zip_7164,1196,Gland Distribution,scenario.res_users_mse,scenario.region_-2144060037
zip_7484,1196,Gland Dist Fil,scenario.res_users_mse,scenario.region_-2144060037
npa_1197 Prangins,1197,Prangins,scenario.res_users_mse,scenario.region_-2144060037
npa_1200 Genve,1200,Genève,scenario.res_users_mse,scenario.region_-2144060041
zip_330,1200,Genève 1,scenario.res_users_mse,scenario.region_-2144060041
zip_331,1200,Genève 2 Cornavin Dépôt,scenario.res_users_mse,scenario.region_-2144060041
zip_332,1200,Genève 3,scenario.res_users_mse,scenario.region_-2144060041
zip_333,1200,Genève 4,scenario.res_users_mse,scenario.region_-2144060041
zip_334,1200,Genève 2 Transit,scenario.res_users_mse,scenario.region_-2144060041
zip_335,1200,Genève 6,scenario.res_users_mse,scenario.region_-2144060041
zip_336,1200,Genève 7,scenario.res_users_mse,scenario.region_-2144060041
zip_337,1200,Genève 8,scenario.res_users_mse,scenario.region_-2144060041
zip_339,1200,Genève 11,scenario.res_users_mse,scenario.region_-2144060041
zip_340,1200,Genève 12,scenario.res_users_mse,scenario.region_-2144060041
zip_341,1200,Genève 13,scenario.res_users_mse,scenario.region_-2144060041
zip_343,1200,Genève 17,scenario.res_users_mse,scenario.region_-2144060041
zip_345,1200,Genève 19,scenario.res_users_mse,scenario.region_-2144060041
zip_346,1200,Genève 20,scenario.res_users_mse,scenario.region_-2144060041
zip_347,1200,Genève 21,scenario.res_users_mse,scenario.region_-2144060041
zip_350,1200,Genève 26,scenario.res_users_mse,scenario.region_-2144060041
zip_351,1200,Genève 28 Balexert,scenario.res_users_mse,scenario.region_-2144060041
zip_352,1200,Genève Centre logistique,scenario.res_users_mse,scenario.region_-2144060041
zip_356,1200,Genève 2 Distribution,scenario.res_users_mse,scenario.region_-2144060041
zip_358,1200,Genève Dist Ba,scenario.res_users_mse,scenario.region_-2144060041
zip_7824,1200,Genève 18,scenario.res_users_mse,scenario.region_-2144060041
zip_9261,1200,Genève Les Acacias,scenario.res_users_mse,scenario.region_-2144060041
npa_1201 Genve,1201,Genève,scenario.res_users_mse,scenario.region_-2144060041
npa_1202 Genve,1202,Genève,scenario.res_users_mse,scenario.region_-2144060041
npa_1203 Genve,1203,Genève,scenario.res_users_mse,scenario.region_-2144060041
npa_1204 Genve,1204,Genève,scenario.res_users_mse,scenario.region_-2144060041
npa_1205 Genve,1205,Genève,scenario.res_users_mse,scenario.region_-2144060041
npa_1206 Genve,1206,Genève,scenario.res_users_mse,scenario.region_-2144060041
npa_1207 Genve,1207,Genève,scenario.res_users_mse,scenario.region_-2144060041
npa_1208 Genve,1208,Genève,scenario.res_users_mse,scenario.region_-2144060041
npa_1209 Genve,1209,Genève,scenario.res_users_mse,scenario.region_-2144060041
zip_380,1211,Genève 1,scenario.res_users_mse,scenario.region_-2144060041
zip_381,1211,Genève 2,scenario.res_users_mse,scenario.region_-2144060041
zip_382,1211,Genève 3,scenario.res_users_mse,scenario.region_-2144060041
zip_383,1211,Genève 4,scenario.res_users_mse,scenario.region_-2144060041
zip_384,1211,Genève 6,scenario.res_users_mse,scenario.region_-2144060041
zip_385,1211,Genève 7,scenario.res_users_mse,scenario.region_-2144060041
zip_386,1211,Genève 8,scenario.res_users_mse,scenario.region_-2144060041
zip_388,1211,Genève 10,scenario.res_users_mse,scenario.region_-2144060041
zip_389,1211,Genève 11,scenario.res_users_mse,scenario.region_-2144060041
zip_390,1211,Genève 12,scenario.res_users_mse,scenario.region_-2144060041
zip_391,1211,Genève 13,scenario.res_users_mse,scenario.region_-2144060041
zip_393,1211,Genève 17,scenario.res_users_mse,scenario.region_-2144060041
zip_395,1211,Genève 19,scenario.res_users_mse,scenario.region_-2144060041
zip_396,1211,Genève 20,scenario.res_users_mse,scenario.region_-2144060041
zip_397,1211,Genève 21,scenario.res_users_mse,scenario.region_-2144060041
zip_398,1211,Genève 22,scenario.res_users_mse,scenario.region_-2144060041
zip_399,1211,Genève 23,scenario.res_users_mse,scenario.region_-2144060041
zip_402,1211,Genève 26,scenario.res_users_mse,scenario.region_-2144060041
zip_403,1211,Genève 27,scenario.res_users_mse,scenario.region_-2144060041
zip_404,1211,Genève 28,scenario.res_users_mse,scenario.region_-2144060041
zip_408,1211,Genève 2 Swisscom,scenario.res_users_mse,scenario.region_-2144060041
zip_6224,1211,Genève 14,scenario.res_users_mse,scenario.region_-2144060041
zip_6354,1211,Genève 71 CS CP,scenario.res_users_mse,scenario.region_-2144060041
zip_6496,1211,Genève 70,scenario.res_users_mse,scenario.region_-2144060041
zip_6516,1211,Genève 5,scenario.res_users_mse,scenario.region_-2144060041
zip_6518,1211,Genève 84 Votations,scenario.res_users_mse,scenario.region_-2144060041
zip_6607,1211,Genève 26 Caserne,scenario.res_users_mse,scenario.region_-2144060041
zip_7377,1211,Genève 5 Dépôt,scenario.res_users_mse,scenario.region_-2144060041
zip_8362,1211,Genève 94 UBS,scenario.res_users_mse,scenario.region_-2144060041
zip_8459,1211,Genève 73,scenario.res_users_mse,scenario.region_-2144060041
npa_1212 Grand-Lancy,1212,Grand-Lancy,scenario.res_users_mse,scenario.region_-2144060041
zip_412,1212,Grand-Lancy 1,scenario.res_users_mse,scenario.region_-2144060041
zip_7337,1212,Grand-Lancy 1 Distribution,scenario.res_users_mse,scenario.region_-2144060041
npa_1213 Petit-Lancy,1213,Petit-Lancy,scenario.res_users_mse,scenario.region_-2144060041
zip_416,1213,Petit-Lancy 1,scenario.res_users_mse,scenario.region_-2144060041
zip_417,1213,Petit-Lancy 2,scenario.res_users_mse,scenario.region_-2144060041
npa_1213 Onex,1213,Onex,scenario.res_users_mse,scenario.region_-2144060041
zip_7166,1213,Petit-Lancy Distribution,scenario.res_users_mse,scenario.region_-2144060041
npa_1214 Vernier,1214,Vernier,scenario.res_users_mse,scenario.region_-2144060041
zip_7668,1214,Vernier Distribution,scenario.res_users_mse,scenario.region_-2144060041
zip_421,1215,Genève 15 Aéroport,scenario.res_users_mse,scenario.region_-2144060041
zip_422,1215,Genève 15 Aéroport Dépôt,scenario.res_users_mse,scenario.region_-2144060041
zip_6356,1215,Genève ICC OLS,scenario.res_users_mse,scenario.region_-2144060041
npa_1215 Genve,1215,Genève,scenario.res_users_mse,scenario.region_-2144060041
npa_1216 Cointrin,1216,Cointrin,scenario.res_users_mse,scenario.region_-2144060041
npa_1217 Meyrin,1217,Meyrin,scenario.res_users_mse,scenario.region_-2144060041
zip_425,1217,Meyrin 1,scenario.res_users_mse,scenario.region_-2144060041
zip_426,1217,Meyrin 2,scenario.res_users_mse,scenario.region_-2144060041
zip_7168,1217,Meyrin Distribution,scenario.res_users_mse,scenario.region_-2144060041
npa_1218 Le Grand-Saconnex,1218,Le Grand-Saconnex,scenario.res_users_mse,scenario.region_-2144060041
zip_7165,1218,Grand-Saconnex Distribution,scenario.res_users_mse,scenario.region_-2144060041
npa_1219 Le Lignon,1219,Le Lignon,scenario.res_users_mse,scenario.region_-2144060041
npa_1219 Are,1219,Aïre,scenario.res_users_mse,scenario.region_-2144060041
npa_1219 Chtelaine,1219,Châtelaine,scenario.res_users_mse,scenario.region_-2144060041
zip_7167,1219,Le Lignon Distribution,scenario.res_users_mse,scenario.region_-2144060041
zip_9057,1219,Lignon B&V GK,scenario.res_users_mse,scenario.region_-2144060041
zip_9058,1219,Lignon B&V GK 2,scenario.res_users_mse,scenario.region_-2144060041
npa_1220 Les Avanchets,1220,Les Avanchets,scenario.res_users_mse,scenario.region_-2144060041
npa_1222 Vsenaz,1222,Vésenaz,scenario.res_users_mse,scenario.region_-2144060041
zip_7741,1222,Vésenaz Distribution,scenario.res_users_mse,scenario.region_-2144060041
npa_1223 Cologny,1223,Cologny,scenario.res_users_mse,scenario.region_-2144060041
zip_8020,1223,Cologny Distribution,scenario.res_users_mse,scenario.region_-2144060041
