id,name,city,user_id/id,region_id/id
npa_1008 Jouxtens-Mzery,1008,Jouxtens-Mézery,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1009 Pully,1009,Pully,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1010 Lausanne,1010,Lausanne,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1011 Lausanne,1011,Lausanne,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1012 Lausanne,1012,Lausanne,__setup__.res_users_mse,__setup__.region_-2144060037
zip_162,1014,Lausanne Adm cant VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1015 Lausanne,1015,Lausanne,__setup__.res_users_mse,__setup__.region_-2144060037
zip_5608,1017,Lausanne Charles Veillon SA,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1018 Lausanne,1018,Lausanne,__setup__.res_users_mse,__setup__.region_-2144060037
zip_8445,1019,Lausanne Services spéciaux,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1020 Renens VD,1020,Renens VD,__setup__.res_users_mse,__setup__.region_-2144060037
zip_166,1020,Renens VD 1,__setup__.res_users_mse,__setup__.region_-2144060037
zip_167,1020,Renens VD 2,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7248,1020,Renens VD 1 Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
zip_8956,1020,Renens Gare CFF,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1022 Chavannes-Renens,1022,Chavannes-près-Renens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1023 Crissier,1023,Crissier,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7172,1023,Crissier Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7864,1023,Crissier 2,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7865,1023,Crissier 1,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1024 Ecublens VD,1024,Ecublens VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1025 St-Sulpice VD,1025,St-Sulpice VD,__setup__.res_users_mse,__setup__.region_-2144060037
zip_173,1026,Echandens-Denges,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1026 Denges,1026,Denges,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1026 Echandens,1026,Echandens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1027 Lonay,1027,Lonay,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1028 Prverenges,1028,Préverenges,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1029 Villars-Ste-Croix,1029,Villars-Ste-Croix,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1030 Bussigny-Lausanne,1030,Bussigny,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7171,1030,Bussigny Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1031 Mex VD,1031,Mex VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1032 Romanel-s-Lausanne,1032,Romanel-sur-Lausanne,__setup__.res_users_mse,__setup__.region_-2144060037
zip_9037,1032,Romanel-sur-Lausanne Shell,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1033 Cheseaux-Lausanne,1033,Cheseaux-sur-Lausanne,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7497,1033,Cheseaux-Laus Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1034 Boussens,1034,Boussens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1035 Bournens,1035,Bournens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1036 Sullens,1036,Sullens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1037 Etagnires,1037,Etagnières,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1038 Bercher,1038,Bercher,__setup__.res_users_mse,__setup__.region_-2144060037
zip_8447,1039,Cheseaux Polyval,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1040 Echallens,1040,Echallens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1040 St-Barthlemy VD,1040,St-Barthélemy VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1040 Villars-le-Terroir,1040,Villars-le-Terroir,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7670,1040,Echallens Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1041 Dommartin,1041,Dommartin,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1041 Poliez-le-Grand,1041,Poliez-le-Grand,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1041 Poliez-Pittet,1041,Poliez-Pittet,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1041 Bottens,1041,Bottens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1041 Naz,1041,Naz,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1041 Montaubion-Chardon,1041,Montaubion-Chardonney,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1042 Bettens,1042,Bettens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1042 Assens,1042,Assens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1042 Bioley-Orjulaz,1042,Bioley-Orjulaz,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1043 Sugnens,1043,Sugnens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1044 Fey,1044,Fey,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1045 Ogens,1045,Ogens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1046 Rueyres,1046,Rueyres,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1047 Oppens,1047,Oppens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1052 Mont-sur-Lausanne,1052,Le Mont-sur-Lausanne,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7650,1052,Le Mont-sur-Lausanne Dist,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1053 Bretigny-Morrens,1053,Bretigny-sur-Morrens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1053 Cugy VD,1053,Cugy VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1054 Morrens VD,1054,Morrens VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1055 Froideville,1055,Froideville,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1058 Villars-Tiercelin,1058,Villars-Tiercelin,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1059 Peney-le-Jorat,1059,Peney-le-Jorat,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1061 Villars-Mendraz,1061,Villars-Mendraz,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1062 Sottens,1062,Sottens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1063 Peyres-Possens,1063,Peyres-Possens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1063 Boulens,1063,Boulens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1063 Chapelle-s-Moudon,1063,Chapelle-sur-Moudon,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1063 Martherenges,1063,Martherenges,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1066 Epalinges,1066,Epalinges,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7496,1066,Epalinges Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1068 Les Monts-de-Pully,1068,Les Monts-de-Pully,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1070 Puidoux,1070,Puidoux,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1071 Chexbres,1071,Chexbres,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1071 Rivaz,1071,Rivaz,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1071 St-Saphorin-Lavaux,1071,St-Saphorin (Lavaux),__setup__.res_users_mse,__setup__.region_-2144060037
zip_8356,1071,Chexbres Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1072 Forel (Lavaux),1072,Forel (Lavaux),__setup__.res_users_mse,__setup__.region_-2144060037
npa_1073 Savigny,1073,Savigny,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1073 Mollie-Margot,1073,Mollie-Margot,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1076 Ferlens VD,1076,Ferlens VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1077 Servion,1077,Servion,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1078 Essertes,1078,Essertes,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1080 Les Cullayes,1080,Les Cullayes,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1081 Montpreveyres,1081,Montpreveyres,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1082 Corcelles-le-Jorat,1082,Corcelles-le-Jorat,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1083 Mzires VD,1083,Mézières VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1084 Carrouge VD,1084,Carrouge VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1085 Vulliens,1085,Vulliens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1088 Ropraz,1088,Ropraz,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1090 La Croix (Lutry),1090,La Croix (Lutry),__setup__.res_users_mse,__setup__.region_-2144060037
npa_1091 Grandvaux,1091,Grandvaux,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1091 Aran,1091,Aran,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1091 Chenaux,1091,Chenaux,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1092 Belmont-Lausanne,1092,Belmont-sur-Lausanne,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1093 La Conversion,1093,La Conversion,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1094 Paudex,1094,Paudex,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1095 Lutry,1095,Lutry,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7649,1095,Lutry Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1096 Cully,1096,Cully,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1096 Villette (Lavaux),1096,Villette (Lavaux),__setup__.res_users_mse,__setup__.region_-2144060037
npa_1097 Riex,1097,Riex,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1098 Epesses,1098,Epesses,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1110 Morges,1110,Morges,__setup__.res_users_mse,__setup__.region_-2144060037
zip_255,1110,Morges 1,__setup__.res_users_mse,__setup__.region_-2144060037
zip_256,1110,Morges 2,__setup__.res_users_mse,__setup__.region_-2144060037
zip_6149,1110,Morges 3,__setup__.res_users_mse,__setup__.region_-2144060037
zip_6256,1110,Morges Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1112 Echichens,1112,Echichens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1113 St-Saphorin-Morges,1113,St-Saphorin-sur-Morges,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1114 Colombier VD,1114,Colombier VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1115 Vullierens,1115,Vullierens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1116 Cottens VD,1116,Cottens VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1117 Grancy,1117,Grancy,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1121 Bremblens,1121,Bremblens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1122 Romanel-sur-Morges,1122,Romanel-sur-Morges,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1123 Aclens,1123,Aclens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1124 Gollion,1124,Gollion,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1125 Monnaz,1125,Monnaz,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1126 Vaux-sur-Morges,1126,Vaux-sur-Morges,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1127 Clarmont,1127,Clarmont,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1128 Reverolle,1128,Reverolle,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1131 Tolochenaz,1131,Tolochenaz,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1132 Lully VD,1132,Lully VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1134 Vufflens-Chteau,1134,Vufflens-le-Château,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1134 Chigny,1134,Chigny,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1135 Denens,1135,Denens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1136 Bussy-Chardonney,1136,Bussy-Chardonney,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1141 Svery,1141,Sévery,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1142 Pampigny,1142,Pampigny,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1143 Apples,1143,Apples,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1144 Ballens,1144,Ballens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1145 Bire,1145,Bière,__setup__.res_users_mse,__setup__.region_-2144060037
zip_6621,1145,Bière Caserne,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1146 Mollens VD,1146,Mollens VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1147 Montricher,1147,Montricher,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1148 L'Isle,1148,L'Isle,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1148 Cuarnens,1148,Cuarnens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1148 Moiry VD,1148,Moiry VD,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1148 La Praz,1148,La Praz,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1148 Mont-la-Ville,1148,Mont-la-Ville,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1148 Chavannes-Veyron,1148,Chavannes-le-Veyron,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1148 Mauraz,1148,Mauraz,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1148 Villars-Bozon,1148,Villars-Bozon,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1148 La Coudre,1148,La Coudre,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1149 Berolle,1149,Berolle,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1162 St-Prex,1162,St-Prex,__setup__.res_users_mse,__setup__.region_-2144060037
zip_8008,1162,St-Prex Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1163 Etoy,1163,Etoy,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1164 Buchillon,1164,Buchillon,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1165 Allaman,1165,Allaman,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1166 Perroy,1166,Perroy,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1167 Lussy-sur-Morges,1167,Lussy-sur-Morges,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1168 Villars-sous-Yens,1168,Villars-sous-Yens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1169 Yens,1169,Yens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1170 Aubonne,1170,Aubonne,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1172 Bougy-Villars,1172,Bougy-Villars,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1173 Fchy,1173,Féchy,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1174 Montherod,1174,Montherod,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1174 Pizy,1174,Pizy,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1175 Lavigny,1175,Lavigny,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1176 St-Livres,1176,St-Livres,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1180 Rolle,1180,Rolle,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1180 Tartegnin,1180,Tartegnin,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7669,1180,Rolle Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1182 Gilly,1182,Gilly,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1183 Bursins,1183,Bursins,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1184 Vinzel,1184,Vinzel,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1184 Luins,1184,Luins,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1185 Mont-sur-Rolle,1185,Mont-sur-Rolle,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1186 Essertines-Rolle,1186,Essertines-sur-Rolle,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1187 St-Oyens,1187,St-Oyens,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1188 Gimel,1188,Gimel,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1188 St-George,1188,St-George,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1189 Saubraz,1189,Saubraz,__setup__.res_users_mse,__setup__.region_-2144060037
zip_322,1195,Dully-Bursinel,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1195 Dully,1195,Dully,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1195 Bursinel,1195,Bursinel,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1196 Gland,1196,Gland,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7164,1196,Gland Distribution,__setup__.res_users_mse,__setup__.region_-2144060037
zip_7484,1196,Gland Dist Fil,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1197 Prangins,1197,Prangins,__setup__.res_users_mse,__setup__.region_-2144060037
npa_1200 Genve,1200,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
zip_330,1200,Genève 1,__setup__.res_users_mse,__setup__.region_-2144060041
zip_331,1200,Genève 2 Cornavin Dépôt,__setup__.res_users_mse,__setup__.region_-2144060041
zip_332,1200,Genève 3,__setup__.res_users_mse,__setup__.region_-2144060041
zip_333,1200,Genève 4,__setup__.res_users_mse,__setup__.region_-2144060041
zip_334,1200,Genève 2 Transit,__setup__.res_users_mse,__setup__.region_-2144060041
zip_335,1200,Genève 6,__setup__.res_users_mse,__setup__.region_-2144060041
zip_336,1200,Genève 7,__setup__.res_users_mse,__setup__.region_-2144060041
zip_337,1200,Genève 8,__setup__.res_users_mse,__setup__.region_-2144060041
zip_339,1200,Genève 11,__setup__.res_users_mse,__setup__.region_-2144060041
zip_340,1200,Genève 12,__setup__.res_users_mse,__setup__.region_-2144060041
zip_341,1200,Genève 13,__setup__.res_users_mse,__setup__.region_-2144060041
zip_343,1200,Genève 17,__setup__.res_users_mse,__setup__.region_-2144060041
zip_345,1200,Genève 19,__setup__.res_users_mse,__setup__.region_-2144060041
zip_346,1200,Genève 20,__setup__.res_users_mse,__setup__.region_-2144060041
zip_347,1200,Genève 21,__setup__.res_users_mse,__setup__.region_-2144060041
zip_350,1200,Genève 26,__setup__.res_users_mse,__setup__.region_-2144060041
zip_351,1200,Genève 28 Balexert,__setup__.res_users_mse,__setup__.region_-2144060041
zip_352,1200,Genève Centre logistique,__setup__.res_users_mse,__setup__.region_-2144060041
zip_356,1200,Genève 2 Distribution,__setup__.res_users_mse,__setup__.region_-2144060041
zip_358,1200,Genève Dist Ba,__setup__.res_users_mse,__setup__.region_-2144060041
zip_7824,1200,Genève 18,__setup__.res_users_mse,__setup__.region_-2144060041
zip_9261,1200,Genève Les Acacias,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1201 Genve,1201,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1202 Genve,1202,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1203 Genve,1203,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1204 Genve,1204,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1205 Genve,1205,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1206 Genve,1206,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1207 Genve,1207,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1208 Genve,1208,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1209 Genve,1209,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
zip_380,1211,Genève 1,__setup__.res_users_mse,__setup__.region_-2144060041
zip_381,1211,Genève 2,__setup__.res_users_mse,__setup__.region_-2144060041
zip_382,1211,Genève 3,__setup__.res_users_mse,__setup__.region_-2144060041
zip_383,1211,Genève 4,__setup__.res_users_mse,__setup__.region_-2144060041
zip_384,1211,Genève 6,__setup__.res_users_mse,__setup__.region_-2144060041
zip_385,1211,Genève 7,__setup__.res_users_mse,__setup__.region_-2144060041
zip_386,1211,Genève 8,__setup__.res_users_mse,__setup__.region_-2144060041
zip_388,1211,Genève 10,__setup__.res_users_mse,__setup__.region_-2144060041
zip_389,1211,Genève 11,__setup__.res_users_mse,__setup__.region_-2144060041
zip_390,1211,Genève 12,__setup__.res_users_mse,__setup__.region_-2144060041
zip_391,1211,Genève 13,__setup__.res_users_mse,__setup__.region_-2144060041
zip_393,1211,Genève 17,__setup__.res_users_mse,__setup__.region_-2144060041
zip_395,1211,Genève 19,__setup__.res_users_mse,__setup__.region_-2144060041
zip_396,1211,Genève 20,__setup__.res_users_mse,__setup__.region_-2144060041
zip_397,1211,Genève 21,__setup__.res_users_mse,__setup__.region_-2144060041
zip_398,1211,Genève 22,__setup__.res_users_mse,__setup__.region_-2144060041
zip_399,1211,Genève 23,__setup__.res_users_mse,__setup__.region_-2144060041
zip_402,1211,Genève 26,__setup__.res_users_mse,__setup__.region_-2144060041
zip_403,1211,Genève 27,__setup__.res_users_mse,__setup__.region_-2144060041
zip_404,1211,Genève 28,__setup__.res_users_mse,__setup__.region_-2144060041
zip_408,1211,Genève 2 Swisscom,__setup__.res_users_mse,__setup__.region_-2144060041
zip_6224,1211,Genève 14,__setup__.res_users_mse,__setup__.region_-2144060041
zip_6354,1211,Genève 71 CS CP,__setup__.res_users_mse,__setup__.region_-2144060041
zip_6496,1211,Genève 70,__setup__.res_users_mse,__setup__.region_-2144060041
zip_6516,1211,Genève 5,__setup__.res_users_mse,__setup__.region_-2144060041
zip_6518,1211,Genève 84 Votations,__setup__.res_users_mse,__setup__.region_-2144060041
zip_6607,1211,Genève 26 Caserne,__setup__.res_users_mse,__setup__.region_-2144060041
zip_7377,1211,Genève 5 Dépôt,__setup__.res_users_mse,__setup__.region_-2144060041
zip_8362,1211,Genève 94 UBS,__setup__.res_users_mse,__setup__.region_-2144060041
zip_8459,1211,Genève 73,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1212 Grand-Lancy,1212,Grand-Lancy,__setup__.res_users_mse,__setup__.region_-2144060041
zip_412,1212,Grand-Lancy 1,__setup__.res_users_mse,__setup__.region_-2144060041
zip_7337,1212,Grand-Lancy 1 Distribution,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1213 Petit-Lancy,1213,Petit-Lancy,__setup__.res_users_mse,__setup__.region_-2144060041
zip_416,1213,Petit-Lancy 1,__setup__.res_users_mse,__setup__.region_-2144060041
zip_417,1213,Petit-Lancy 2,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1213 Onex,1213,Onex,__setup__.res_users_mse,__setup__.region_-2144060041
zip_7166,1213,Petit-Lancy Distribution,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1214 Vernier,1214,Vernier,__setup__.res_users_mse,__setup__.region_-2144060041
zip_7668,1214,Vernier Distribution,__setup__.res_users_mse,__setup__.region_-2144060041
zip_421,1215,Genève 15 Aéroport,__setup__.res_users_mse,__setup__.region_-2144060041
zip_422,1215,Genève 15 Aéroport Dépôt,__setup__.res_users_mse,__setup__.region_-2144060041
zip_6356,1215,Genève ICC OLS,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1215 Genve,1215,Genève,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1216 Cointrin,1216,Cointrin,__setup__.res_users_mse,__setup__.region_-2144060041
npa_1217 Meyrin,1217,Meyrin,__setup__.res_users_mse,__setup__.region_-2144060041
zip_425,1217,Meyrin 1,__setup__.res_users_mse,__setup__.region_-2144060041
zip_426,1217,Meyrin 2,__setup__.res_users_mse,__setup__.region_-2144060041
