id,product_tmpl_id:id,product_uom:id,product_qty,active,routing_id/id,bom_line_ids/product_id/id,bom_line_ids/product_uom/id,bom_line_ids/product_qty
scenario.bom_141103,scenario.product_141103_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141105,product.product_uom_unit,1
scenario.bom_141103,scenario.product_141103_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141318,product.product_uom_unit,1
scenario.bom_141120,scenario.product_141120_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141108,product.product_uom_unit,1
scenario.bom_141121,scenario.product_141121_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141110,product.product_uom_unit,1
scenario.bom_141122,scenario.product_141122_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141100,product.product_uom_unit,1
scenario.bom_141123,scenario.product_141123_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141102,product.product_uom_unit,1
scenario.bom_141124,scenario.product_141124_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141106,product.product_uom_unit,1
scenario.bom_141125,scenario.product_141125_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141109,product.product_uom_unit,1
scenario.bom_141126,scenario.product_141126_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141107,product.product_uom_unit,1
scenario.bom_141127,scenario.product_141127_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141111,product.product_uom_unit,1
scenario.bom_141129,scenario.product_141129_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141319,product.product_uom_unit,1
scenario.bom_141129,scenario.product_141129_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141128,product.product_uom_unit,1
scenario.bom_141142,scenario.product_141142_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141105,product.product_uom_unit,1
scenario.bom_141142,scenario.product_141142_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141324,product.product_uom_unit,1
scenario.bom_141143,scenario.product_141143_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141105,product.product_uom_unit,1
scenario.bom_141143,scenario.product_141143_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141320,product.product_uom_unit,1
scenario.bom_141144,scenario.product_141144_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141105,product.product_uom_unit,1
scenario.bom_141144,scenario.product_141144_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141322,product.product_uom_unit,1
scenario.bom_141145,scenario.product_141145_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141128,product.product_uom_unit,1
scenario.bom_141145,scenario.product_141145_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141325,product.product_uom_unit,1
scenario.bom_141146,scenario.product_141146_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141128,product.product_uom_unit,1
scenario.bom_141146,scenario.product_141146_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141321,product.product_uom_unit,1
scenario.bom_141147,scenario.product_141147_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141128,product.product_uom_unit,1
scenario.bom_141147,scenario.product_141147_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141323,product.product_uom_unit,1
scenario.bom_141148,scenario.product_141148_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141318,product.product_uom_unit,1
scenario.bom_141148,scenario.product_141148_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141136,product.product_uom_unit,1
scenario.bom_141149,scenario.product_141149_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141136,product.product_uom_unit,1
scenario.bom_141149,scenario.product_141149_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141320,product.product_uom_unit,1
scenario.bom_141150,scenario.product_141150_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141322,product.product_uom_unit,1
scenario.bom_141150,scenario.product_141150_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141136,product.product_uom_unit,1
scenario.bom_141151,scenario.product_141151_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141324,product.product_uom_unit,1
scenario.bom_141151,scenario.product_141151_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141136,product.product_uom_unit,1
scenario.bom_141152,scenario.product_141152_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141137,product.product_uom_unit,1
scenario.bom_141152,scenario.product_141152_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141325,product.product_uom_unit,1
scenario.bom_141153,scenario.product_141153_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141319,product.product_uom_unit,1
scenario.bom_141153,scenario.product_141153_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141137,product.product_uom_unit,1
scenario.bom_141154,scenario.product_141154_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141137,product.product_uom_unit,1
scenario.bom_141154,scenario.product_141154_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141321,product.product_uom_unit,1
scenario.bom_141155,scenario.product_141155_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141323,product.product_uom_unit,1
scenario.bom_141155,scenario.product_141155_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141137,product.product_uom_unit,1
scenario.bom_141156,scenario.product_141156_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141324,product.product_uom_unit,1
scenario.bom_141156,scenario.product_141156_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141157,scenario.product_141157_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141157,scenario.product_141157_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141318,product.product_uom_unit,1
scenario.bom_141158,scenario.product_141158_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141320,product.product_uom_unit,1
scenario.bom_141158,scenario.product_141158_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141159,scenario.product_141159_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141322,product.product_uom_unit,1
scenario.bom_141159,scenario.product_141159_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141160,scenario.product_141160_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141325,product.product_uom_unit,1
scenario.bom_141160,scenario.product_141160_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141161,scenario.product_141161_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141319,product.product_uom_unit,1
scenario.bom_141161,scenario.product_141161_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141162,scenario.product_141162_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141162,scenario.product_141162_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141321,product.product_uom_unit,1
scenario.bom_141163,scenario.product_141163_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141323,product.product_uom_unit,1
scenario.bom_141163,scenario.product_141163_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141164,scenario.product_141164_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141324,product.product_uom_unit,1
scenario.bom_141164,scenario.product_141164_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141134,product.product_uom_unit,1
scenario.bom_141165,scenario.product_141165_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141134,product.product_uom_unit,1
scenario.bom_141165,scenario.product_141165_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141318,product.product_uom_unit,1
scenario.bom_141166,scenario.product_141166_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141134,product.product_uom_unit,1
scenario.bom_141166,scenario.product_141166_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141320,product.product_uom_unit,1
scenario.bom_141167,scenario.product_141167_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141134,product.product_uom_unit,1
scenario.bom_141167,scenario.product_141167_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141322,product.product_uom_unit,1
scenario.bom_141168,scenario.product_141168_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141324,product.product_uom_unit,1
scenario.bom_141168,scenario.product_141168_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141169,scenario.product_141169_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141169,scenario.product_141169_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141318,product.product_uom_unit,1
scenario.bom_141170,scenario.product_141170_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141320,product.product_uom_unit,1
scenario.bom_141170,scenario.product_141170_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141171,scenario.product_141171_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141322,product.product_uom_unit,1
scenario.bom_141171,scenario.product_141171_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141172,scenario.product_141172_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141325,product.product_uom_unit,1
scenario.bom_141172,scenario.product_141172_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141173,scenario.product_141173_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141319,product.product_uom_unit,1
scenario.bom_141173,scenario.product_141173_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141174,scenario.product_141174_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141174,scenario.product_141174_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141321,product.product_uom_unit,1
scenario.bom_141175,scenario.product_141175_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141323,product.product_uom_unit,1
scenario.bom_141175,scenario.product_141175_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141176,scenario.product_141176_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141324,product.product_uom_unit,1
scenario.bom_141176,scenario.product_141176_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141140,product.product_uom_unit,1
scenario.bom_141177,scenario.product_141177_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141140,product.product_uom_unit,1
scenario.bom_141177,scenario.product_141177_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141318,product.product_uom_unit,1
scenario.bom_141178,scenario.product_141178_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141140,product.product_uom_unit,1
scenario.bom_141178,scenario.product_141178_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141320,product.product_uom_unit,1
scenario.bom_141179,scenario.product_141179_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141140,product.product_uom_unit,1
scenario.bom_141179,scenario.product_141179_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141322,product.product_uom_unit,1
scenario.bom_141180,scenario.product_141180_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141140,product.product_uom_unit,1
scenario.bom_141180,scenario.product_141180_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141325,product.product_uom_unit,1
scenario.bom_141181,scenario.product_141181_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141140,product.product_uom_unit,1
scenario.bom_141181,scenario.product_141181_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141319,product.product_uom_unit,1
scenario.bom_141182,scenario.product_141182_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141140,product.product_uom_unit,1
scenario.bom_141182,scenario.product_141182_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141321,product.product_uom_unit,1
scenario.bom_141183,scenario.product_141183_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141140,product.product_uom_unit,1
scenario.bom_141183,scenario.product_141183_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141323,product.product_uom_unit,1
scenario.bom_141184,scenario.product_141184_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141324,product.product_uom_unit,1
scenario.bom_141184,scenario.product_141184_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141141,product.product_uom_unit,1
scenario.bom_141185,scenario.product_141185_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141141,product.product_uom_unit,1
scenario.bom_141185,scenario.product_141185_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141318,product.product_uom_unit,1
scenario.bom_141186,scenario.product_141186_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141141,product.product_uom_unit,1
scenario.bom_141186,scenario.product_141186_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141320,product.product_uom_unit,1
scenario.bom_141187,scenario.product_141187_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141141,product.product_uom_unit,1
scenario.bom_141187,scenario.product_141187_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141322,product.product_uom_unit,1
scenario.bom_141188,scenario.product_141188_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141141,product.product_uom_unit,1
scenario.bom_141188,scenario.product_141188_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141325,product.product_uom_unit,1
scenario.bom_141189,scenario.product_141189_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141141,product.product_uom_unit,1
scenario.bom_141189,scenario.product_141189_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141319,product.product_uom_unit,1
scenario.bom_141190,scenario.product_141190_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141141,product.product_uom_unit,1
scenario.bom_141190,scenario.product_141190_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141321,product.product_uom_unit,1
scenario.bom_141191,scenario.product_141191_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141141,product.product_uom_unit,1
scenario.bom_141191,scenario.product_141191_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141323,product.product_uom_unit,1
scenario.bom_141215,scenario.product_141215_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141210,product.product_uom_unit,1
scenario.bom_141215,scenario.product_141215_product_template,product.product_uom_unit,2,true,scenario.mrp_routing_intern,scenario.product_141110,product.product_uom_unit,2
scenario.bom_141216,scenario.product_141216_product_template,product.product_uom_unit,2,true,scenario.mrp_routing_intern,scenario.product_141101,product.product_uom_unit,2
scenario.bom_141216,scenario.product_141216_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141208,product.product_uom_unit,1
scenario.bom_141217,scenario.product_141217_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141209,product.product_uom_unit,1
scenario.bom_141217,scenario.product_141217_product_template,product.product_uom_unit,2,true,scenario.mrp_routing_intern,scenario.product_141108,product.product_uom_unit,2
scenario.bom_141218,scenario.product_141218_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141208,product.product_uom_unit,1
scenario.bom_141218,scenario.product_141218_product_template,product.product_uom_unit,2,true,scenario.mrp_routing_intern,scenario.product_141101,product.product_uom_unit,2
scenario.bom_141219,scenario.product_141219_product_template,product.product_uom_unit,2,true,scenario.mrp_routing_intern,scenario.product_141108,product.product_uom_unit,2
scenario.bom_141219,scenario.product_141219_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141209,product.product_uom_unit,1
scenario.bom_141220,scenario.product_141220_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141210,product.product_uom_unit,1
scenario.bom_141220,scenario.product_141220_product_template,product.product_uom_unit,2,true,scenario.mrp_routing_intern,scenario.product_141110,product.product_uom_unit,2
scenario.bom_141291,scenario.product_141291_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141286,product.product_uom_unit,1
scenario.bom_141291,scenario.product_141291_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141292,scenario.product_141292_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141287,product.product_uom_unit,1
scenario.bom_141292,scenario.product_141292_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141293,scenario.product_141293_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141293,scenario.product_141293_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141284,product.product_uom_unit,1
scenario.bom_141294,scenario.product_141294_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141285,product.product_uom_unit,1
scenario.bom_141294,scenario.product_141294_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
scenario.bom_141295,scenario.product_141295_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141286,product.product_uom_unit,1
scenario.bom_141295,scenario.product_141295_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141296,scenario.product_141296_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141287,product.product_uom_unit,1
scenario.bom_141296,scenario.product_141296_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141297,scenario.product_141297_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141297,scenario.product_141297_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141284,product.product_uom_unit,1
scenario.bom_141298,scenario.product_141298_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141285,product.product_uom_unit,1
scenario.bom_141298,scenario.product_141298_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141139,product.product_uom_unit,1
scenario.bom_141299,scenario.product_141299_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141289,product.product_uom_unit,1
scenario.bom_141299,scenario.product_141299_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141286,product.product_uom_unit,1
scenario.bom_141300,scenario.product_141300_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141287,product.product_uom_unit,1
scenario.bom_141300,scenario.product_141300_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141290,product.product_uom_unit,1
scenario.bom_141301,scenario.product_141301_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141289,product.product_uom_unit,1
scenario.bom_141301,scenario.product_141301_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141284,product.product_uom_unit,1
scenario.bom_141302,scenario.product_141302_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141290,product.product_uom_unit,1
scenario.bom_141302,scenario.product_141302_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141285,product.product_uom_unit,1
scenario.bom_141303,scenario.product_141303_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141286,product.product_uom_unit,1
scenario.bom_141303,scenario.product_141303_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141288,product.product_uom_unit,1
scenario.bom_141304,scenario.product_141304_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141287,product.product_uom_unit,1
scenario.bom_141304,scenario.product_141304_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141288,product.product_uom_unit,1
scenario.bom_141305,scenario.product_141305_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141288,product.product_uom_unit,1
scenario.bom_141305,scenario.product_141305_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141284,product.product_uom_unit,1
scenario.bom_141306,scenario.product_141306_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141285,product.product_uom_unit,1
scenario.bom_141306,scenario.product_141306_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141288,product.product_uom_unit,1
scenario.bom_141316,scenario.product_141316_product_template,product.product_uom_unit,2,true,scenario.mrp_routing_intern,scenario.product_141307,product.product_uom_unit,2
scenario.bom_141316,scenario.product_141316_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141308,product.product_uom_unit,1
scenario.bom_141381,scenario.product_141381_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141338,product.product_uom_unit,1
scenario.bom_141381,scenario.product_141381_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141332,product.product_uom_unit,1
scenario.bom_141381,scenario.product_141381_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141333,product.product_uom_unit,1
scenario.bom_141381,scenario.product_141381_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141331,product.product_uom_unit,1
scenario.bom_141381,scenario.product_141381_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141380,product.product_uom_unit,1
scenario.bom_141381,scenario.product_141381_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141347,product.product_uom_unit,1
scenario.bom_141381,scenario.product_141381_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141364,product.product_uom_unit,1
scenario.bom_141388,scenario.product_141388_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141308,product.product_uom_unit,1
scenario.bom_141388,scenario.product_141388_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141307,product.product_uom_unit,1
scenario.bom_141388,scenario.product_141388_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141387,product.product_uom_unit,1
scenario.bom_141396,scenario.product_141396_product_template,product.product_uom_unit,2,true,scenario.mrp_routing_intern,scenario.product_141394,product.product_uom_unit,2
scenario.bom_141396,scenario.product_141396_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141397,product.product_uom_unit,1
scenario.bom_141399,scenario.product_141399_product_template,product.product_uom_unit,500,true,scenario.mrp_routing_intern,scenario.product_141398,product.product_uom_unit,500
scenario.bom_141411,scenario.product_141411_product_template,product.product_uom_unit,2,true,scenario.mrp_routing_intern,scenario.product_141268,product.product_uom_unit,2
scenario.bom_141411,scenario.product_141411_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141409,product.product_uom_unit,1
scenario.bom_141411,scenario.product_141411_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141414,product.product_uom_unit,1
scenario.bom_141416,scenario.product_141416_product_template,product.product_uom_unit,3,true,scenario.mrp_routing_intern,scenario.product_141394,product.product_uom_unit,3
scenario.bom_141416,scenario.product_141416_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141419,product.product_uom_unit,1
scenario.bom_141417,scenario.product_141417_product_template,product.product_uom_unit,3,true,scenario.mrp_routing_intern,scenario.product_141268,product.product_uom_unit,3
scenario.bom_141417,scenario.product_141417_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141419,product.product_uom_unit,1
scenario.bom_141418,scenario.product_141418_product_template,product.product_uom_unit,3,true,scenario.mrp_routing_intern,scenario.product_141410,product.product_uom_unit,3
scenario.bom_141418,scenario.product_141418_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141419,product.product_uom_unit,1
scenario.bom_141441,scenario.product_141441_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141266,product.product_uom_unit,1
scenario.bom_141441,scenario.product_141441_product_template,product.product_uom_unit,3,true,scenario.mrp_routing_intern,scenario.product_141436,product.product_uom_unit,3
scenario.bom_141441,scenario.product_141441_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141450,product.product_uom_unit,1
scenario.bom_141442,scenario.product_141442_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141422,product.product_uom_unit,1
scenario.bom_141442,scenario.product_141442_product_template,product.product_uom_unit,3,true,scenario.mrp_routing_intern,scenario.product_141431,product.product_uom_unit,3
scenario.bom_141563,scenario.product_141563_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141266,product.product_uom_unit,1
scenario.bom_141563,scenario.product_141563_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141504,product.product_uom_unit,1
scenario.bom_141564,scenario.product_141564_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141266,product.product_uom_unit,1
scenario.bom_141564,scenario.product_141564_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141505,product.product_uom_unit,1
scenario.bom_141640,scenario.product_141640_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141553,product.product_uom_unit,1
scenario.bom_141640,scenario.product_141640_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141504,product.product_uom_unit,1
scenario.bom_141664,scenario.product_141664_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141674,product.product_uom_unit,1
scenario.bom_141664,scenario.product_141664_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141138,product.product_uom_unit,1
